,Age,Activity,Arban
5658,30.0,0.78,0.0
5659,40.0,1.0,1.0
5660,40.0,0.96,1.0
5661,50.0,1.06,1.0
5662,40.0,1.1,1.0
5663,40.0,1.06,0.0
5664,30.0,1.06,0.0
5665,40.0,0.8,1.0
5666,40.0,1.0,0.0
5667,40.0,1.12,0.0
5668,40.0,1.0,0.0
5669,40.0,1.24,1.0
5670,30.0,1.06,1.0
5671,30.0,1.0,1.0
5672,30.0,0.86,0.0
5673,40.0,0.92,1.0
5674,30.0,1.06,1.0
5675,30.0,0.96,1.0
5676,30.0,1.02,0.0
5677,40.0,1.06,0.0
5678,40.0,1.08,0.0
5679,40.0,0.92,1.0
5680,30.0,0.84,0.0
5681,30.0,0.98,0.0
5682,40.0,1.12,1.0
5683,40.0,0.96,0.0
5684,40.0,1.14,0.0
5685,40.0,1.14,1.0
5686,30.0,1.04,0.0
5687,20.0,1.06,1.0
5688,40.0,1.0,0.0
5689,30.0,1.08,1.0
5690,40.0,0.92,0.0
5691,40.0,1.18,0.0
5692,50.0,1.06,1.0
5693,40.0,1.04,0.0
5694,30.0,0.92,0.0
5695,40.0,0.92,0.0
5696,30.0,0.86,1.0
5697,40.0,0.96,1.0
5698,30.0,0.9,0.0
5699,30.0,1.14,0.0
5700,30.0,1.14,1.0
5701,40.0,1.1,1.0
5702,50.0,1.04,0.0
5703,30.0,0.88,0.0
5704,50.0,1.06,1.0
5705,40.0,1.14,1.0
5706,40.0,0.88,1.0
5707,20.0,1.18,0.0
5708,30.0,1.08,1.0
5709,40.0,1.06,0.0
5710,40.0,0.96,0.0
5711,40.0,0.96,0.0
5712,40.0,0.98,0.0
5713,30.0,0.92,0.0
5714,30.0,0.78,1.0
5715,30.0,0.96,1.0
5716,40.0,1.0,0.0
5717,30.0,1.12,1.0
5718,30.0,0.86,1.0
5719,20.0,1.04,0.0
5720,50.0,1.0,1.0
5721,40.0,1.04,1.0
5722,40.0,1.14,1.0
5723,50.0,0.96,1.0
5724,40.0,1.18,0.0
5725,40.0,1.08,0.0
5726,50.0,0.94,0.0
5727,40.0,1.0,0.0
5728,30.0,0.98,1.0
5729,40.0,1.04,1.0
5730,40.0,1.2,1.0
5731,50.0,0.96,0.0
5732,40.0,1.06,0.0
5733,40.0,0.92,0.0
5734,50.0,1.04,1.0
5735,30.0,0.92,1.0
5736,40.0,1.14,0.0
5737,40.0,1.16,0.0
5738,30.0,1.2,0.0
5739,30.0,0.92,1.0
5740,50.0,1.0,0.0
5741,30.0,0.76,0.0
5742,40.0,1.06,1.0
5743,30.0,1.12,0.0
5744,30.0,0.96,1.0
5745,30.0,1.12,0.0
5746,30.0,1.0,0.0
5747,40.0,0.88,1.0
5748,30.0,0.96,0.0
5749,30.0,1.18,0.0
5750,40.0,0.92,1.0
5751,20.0,0.98,1.0
5752,30.0,0.9,1.0
5753,40.0,0.76,1.0
5754,40.0,1.1,1.0
5755,30.0,1.12,1.0
5756,40.0,1.04,1.0
5757,30.0,0.94,0.0
5758,30.0,1.24,1.0
5759,40.0,1.0,1.0
5760,40.0,1.1,1.0
5761,30.0,1.1,0.0
5762,40.0,0.84,0.0
5763,40.0,1.06,1.0
5764,50.0,1.08,1.0
5765,30.0,0.84,0.0
5766,30.0,0.9,1.0
5767,50.0,0.88,1.0
5768,40.0,1.04,1.0
5769,30.0,1.12,1.0
5770,30.0,0.98,0.0
5771,40.0,0.88,1.0
5772,30.0,1.04,1.0
5773,40.0,1.04,0.0
5774,30.0,0.96,1.0
5775,40.0,1.0,0.0
5776,30.0,1.04,0.0
5777,40.0,0.92,0.0
5778,30.0,1.24,1.0
5779,40.0,1.04,1.0
5780,40.0,0.98,1.0
5781,30.0,0.92,0.0
5782,30.0,0.98,0.0
5783,30.0,1.08,0.0
5784,40.0,0.9,0.0
5785,30.0,1.4,1.0
5786,40.0,1.1,1.0
5787,40.0,0.94,1.0
5788,40.0,0.86,1.0
5789,20.0,0.96,0.0
5790,30.0,1.0,1.0
5791,30.0,0.96,0.0
5792,20.0,0.98,0.0
5793,30.0,1.04,1.0
5794,40.0,1.06,0.0
5795,40.0,1.02,1.0
5796,30.0,1.12,0.0
5797,30.0,1.14,0.0
5798,30.0,0.92,1.0
5799,50.0,1.04,1.0
5800,50.0,1.08,1.0
5801,30.0,1.06,0.0
5802,40.0,0.94,1.0
5803,30.0,0.94,0.0
5804,30.0,0.96,1.0
5805,30.0,1.2,0.0
5806,40.0,0.92,0.0
5807,30.0,0.8,1.0
5808,40.0,1.0,0.0
5809,40.0,0.92,0.0
5810,30.0,0.92,0.0
5811,40.0,1.12,0.0
5812,40.0,1.08,0.0
5813,30.0,1.08,0.0
5814,30.0,1.12,1.0
5815,30.0,0.88,1.0
5816,40.0,1.0,1.0
5817,40.0,1.08,1.0
5818,40.0,0.96,1.0
5819,30.0,1.0,1.0
5820,30.0,1.0,0.0
5821,40.0,0.96,0.0
5822,40.0,0.84,1.0
5823,30.0,0.9,0.0
5824,50.0,1.14,1.0
5825,30.0,1.16,1.0
5826,50.0,1.16,1.0
5827,50.0,1.08,0.0
5828,30.0,1.08,1.0
5829,30.0,1.08,1.0
5830,30.0,1.02,1.0
5831,50.0,0.96,1.0
5832,30.0,1.14,1.0
5833,50.0,1.08,0.0
5834,20.0,1.04,1.0
5835,40.0,0.84,0.0
5836,30.0,0.88,0.0
5837,40.0,1.12,1.0
5838,30.0,0.94,1.0
5839,40.0,0.94,1.0
5840,40.0,1.0,0.0
5841,60.0,1.04,0.0
5842,50.0,0.92,0.0
5843,30.0,0.94,0.0
5844,30.0,0.88,1.0
5845,30.0,0.86,0.0
5846,30.0,1.02,1.0
5847,30.0,1.04,0.0
5848,30.0,1.14,1.0
5849,40.0,0.9,0.0
5850,40.0,1.14,1.0
5851,40.0,1.0,1.0
5852,50.0,1.32,1.0
5853,40.0,0.84,1.0
5854,40.0,0.9,0.0
5855,40.0,1.0,0.0
5856,30.0,1.04,0.0
5857,40.0,0.92,0.0
5858,20.0,0.78,1.0
5859,50.0,0.92,1.0
5860,30.0,0.92,0.0
5861,40.0,1.0,0.0
5862,30.0,1.02,0.0
5863,40.0,0.88,0.0
5864,30.0,0.88,1.0
5865,40.0,1.04,1.0
5866,50.0,1.0,0.0
5867,30.0,0.96,1.0
5868,30.0,1.06,1.0
5869,30.0,0.72,0.0
5870,30.0,1.0,0.0
5871,50.0,1.0,0.0
5872,40.0,0.9,0.0
5873,40.0,1.08,0.0
5874,40.0,1.16,1.0
5875,40.0,0.86,0.0
5876,40.0,1.32,0.0
5877,40.0,0.8,1.0
5878,40.0,1.12,1.0
5879,30.0,1.02,1.0
5880,40.0,0.92,1.0
5881,40.0,1.1,0.0
5882,50.0,1.04,0.0
5883,40.0,1.0,1.0
5884,40.0,1.12,1.0
5885,50.0,1.12,0.0
5886,30.0,0.9,1.0
5887,40.0,0.92,1.0
5888,40.0,1.1,1.0
5889,30.0,0.96,0.0
5890,40.0,0.9,1.0
5891,30.0,0.94,1.0
5892,40.0,0.8,0.0
5893,40.0,1.18,1.0
5894,30.0,1.1,0.0
5895,50.0,0.88,1.0
5896,20.0,1.0,0.0
5897,30.0,1.04,0.0
5898,40.0,1.0,1.0
5899,40.0,1.1,1.0
5900,30.0,1.08,1.0
5901,40.0,0.92,1.0
5902,30.0,1.04,0.0
5903,20.0,0.96,0.0
5904,40.0,1.0,1.0
5905,40.0,1.04,1.0
5906,30.0,0.96,1.0
5907,40.0,0.92,1.0
5908,40.0,1.1,1.0
5909,50.0,0.84,1.0
5910,40.0,1.04,0.0
5911,40.0,1.0,1.0
5912,40.0,1.06,0.0
5913,40.0,1.1,0.0
5914,40.0,0.94,0.0
5915,40.0,1.0,1.0
5916,30.0,0.74,0.0
5917,50.0,1.08,0.0
5918,40.0,0.88,0.0
5919,50.0,1.24,1.0
5920,40.0,1.18,1.0
5921,30.0,0.98,1.0
5922,30.0,1.22,1.0
5923,30.0,1.02,0.0
5924,20.0,0.88,1.0
5925,40.0,0.96,1.0
5926,30.0,0.9,1.0
5927,40.0,1.1,0.0
5928,30.0,1.02,1.0
5929,40.0,0.94,0.0
5930,30.0,1.1,1.0
5931,40.0,0.96,1.0
5932,40.0,1.18,0.0
5933,40.0,1.04,1.0
5934,30.0,1.02,0.0
5935,40.0,1.04,1.0
5936,50.0,0.98,0.0
5937,40.0,1.1,0.0
5938,40.0,0.9,1.0
5939,30.0,0.96,0.0
5940,40.0,1.04,0.0
5941,30.0,0.96,0.0
5942,40.0,1.02,1.0
5943,30.0,1.1,1.0
5944,50.0,1.06,0.0
5945,40.0,0.96,0.0
5946,50.0,1.0,1.0
5947,30.0,1.12,0.0
5948,40.0,0.88,0.0
5949,30.0,1.0,0.0
5950,40.0,0.94,0.0
5951,50.0,1.0,1.0
5952,40.0,1.0,1.0
5953,40.0,0.86,1.0
5954,50.0,0.92,1.0
5955,40.0,0.88,1.0
5956,40.0,0.96,0.0
5957,30.0,1.16,1.0
5958,40.0,1.02,1.0
5959,30.0,1.08,1.0
5960,30.0,1.16,1.0
5961,40.0,0.92,1.0
5962,40.0,1.2,1.0
5963,30.0,0.92,1.0
5964,40.0,1.12,1.0
5965,30.0,1.0,1.0
5966,20.0,0.92,0.0
5967,40.0,0.96,1.0
5968,30.0,0.9,1.0
5969,40.0,0.96,0.0
5970,30.0,0.9,1.0
5971,30.0,0.96,0.0
5972,40.0,1.0,1.0
5973,50.0,0.9,0.0
5974,40.0,0.94,0.0
5975,40.0,1.2,0.0
5976,40.0,1.08,1.0
5977,40.0,0.96,0.0
5978,30.0,0.86,1.0
5979,50.0,0.86,0.0
5980,30.0,1.06,1.0
5981,40.0,0.96,0.0
5982,30.0,1.12,1.0
5983,40.0,0.92,0.0
5984,30.0,1.24,0.0
5985,40.0,1.06,1.0
5986,40.0,1.04,0.0
5987,40.0,1.12,1.0
5988,40.0,1.0,1.0
5989,30.0,0.94,0.0
5990,30.0,1.2,0.0
5991,40.0,1.12,1.0
5992,40.0,0.96,1.0
5993,40.0,0.96,0.0
5994,40.0,1.06,1.0
5995,40.0,0.84,1.0
5996,30.0,0.98,1.0
5997,40.0,1.04,1.0
5998,50.0,1.32,0.0
5999,40.0,1.02,1.0
6000,30.0,0.88,1.0
6001,40.0,0.84,0.0
6002,40.0,1.04,0.0
6003,30.0,1.2,0.0
6004,40.0,1.14,0.0
6005,40.0,0.92,1.0
6006,30.0,1.02,0.0
6007,30.0,1.02,0.0
6008,30.0,0.84,0.0
6009,30.0,1.06,0.0
6010,50.0,0.92,1.0
6011,30.0,0.92,1.0
6012,40.0,0.92,1.0
6013,40.0,0.92,1.0
6014,40.0,0.96,0.0
6015,40.0,1.2,0.0
6016,40.0,1.04,0.0
6017,40.0,1.18,0.0
6018,40.0,0.88,0.0
6019,30.0,0.88,0.0
6020,40.0,0.94,1.0
6021,40.0,1.08,1.0
6022,40.0,1.0,0.0
6023,30.0,1.04,1.0
6024,30.0,0.92,1.0
6025,30.0,1.16,0.0
6026,40.0,1.12,1.0
6027,40.0,1.02,0.0
6028,30.0,1.28,1.0
6029,50.0,1.16,0.0
6030,30.0,0.9,0.0
6031,40.0,0.94,1.0
6032,50.0,0.9,0.0
6033,40.0,0.96,0.0
6034,40.0,1.2,1.0
6035,30.0,0.76,0.0
6036,40.0,1.04,0.0
6037,40.0,0.92,1.0
6038,40.0,0.96,0.0
6039,40.0,1.1,0.0
6040,40.0,1.0,0.0
6041,30.0,0.74,1.0
6042,30.0,0.88,0.0
6043,40.0,1.1,1.0
6044,40.0,0.92,0.0
6045,30.0,0.98,0.0
6046,30.0,1.14,0.0
6047,30.0,0.84,0.0
6048,40.0,1.0,1.0
6049,30.0,0.88,0.0
6050,40.0,1.16,0.0
6051,40.0,1.02,1.0
6052,50.0,0.92,1.0
6053,40.0,1.0,1.0
6054,30.0,1.0,1.0
6055,40.0,0.96,0.0
6056,40.0,1.1,1.0
6057,40.0,1.14,1.0
6058,30.0,0.98,0.0
6059,30.0,0.96,1.0
6060,50.0,1.0,1.0
6061,50.0,1.08,0.0
6062,30.0,0.96,1.0
6063,40.0,0.82,1.0
6064,40.0,1.02,0.0
6065,40.0,0.92,1.0
6066,40.0,1.0,1.0
6067,40.0,0.96,1.0
6068,40.0,0.84,0.0
6069,30.0,0.9,0.0
6070,40.0,1.08,1.0
6071,30.0,1.04,0.0
6072,30.0,0.92,1.0
6073,30.0,0.86,0.0
6074,30.0,0.88,1.0
6075,50.0,1.0,0.0
6076,40.0,0.88,0.0
6077,30.0,1.2,1.0
6078,30.0,0.8,1.0
6079,30.0,0.92,0.0
6080,40.0,1.04,1.0
6081,40.0,0.88,1.0
6082,50.0,0.96,1.0
6083,30.0,0.88,1.0
6084,30.0,1.0,0.0
6085,50.0,0.92,0.0
6086,20.0,1.14,1.0
6087,40.0,1.08,0.0
6088,30.0,1.04,1.0
6089,40.0,1.06,1.0
6090,30.0,1.04,1.0
6091,30.0,0.88,1.0
6092,30.0,1.08,1.0
6093,40.0,0.96,0.0
6094,30.0,1.02,1.0
6095,50.0,1.0,0.0
6096,30.0,1.3,1.0
6097,40.0,1.04,1.0
6098,40.0,1.06,1.0
6099,30.0,0.88,0.0
6100,40.0,0.88,1.0
6101,30.0,0.96,0.0
6102,30.0,0.88,0.0
6103,30.0,0.9,0.0
6104,40.0,1.04,1.0
6105,50.0,0.92,1.0
6106,40.0,0.84,0.0
6107,30.0,1.14,1.0
6108,40.0,1.18,1.0
6109,40.0,1.0,0.0
6110,40.0,0.92,1.0
6111,40.0,0.86,0.0
6112,30.0,0.84,1.0
6113,50.0,1.08,1.0
6114,30.0,1.16,1.0
6115,40.0,1.22,0.0
6116,50.0,1.02,1.0
6117,40.0,1.04,1.0
6118,40.0,0.96,0.0
6119,40.0,0.96,0.0
6120,40.0,1.1,1.0
6121,40.0,1.12,1.0
6122,50.0,1.0,0.0
6123,30.0,0.94,0.0
6124,40.0,1.0,0.0
6125,30.0,1.12,1.0
6126,30.0,1.0,1.0
6127,50.0,1.0,1.0
6128,30.0,0.76,0.0
6129,40.0,1.1,1.0
6130,40.0,0.96,1.0
6131,40.0,1.04,0.0
6132,30.0,1.04,0.0
6133,40.0,0.92,1.0
6134,30.0,1.04,1.0
6135,30.0,1.04,0.0
6136,40.0,0.92,0.0
6137,50.0,0.84,0.0
6138,40.0,0.76,0.0
6139,30.0,1.0,1.0
6140,40.0,1.0,1.0
6141,40.0,1.0,1.0
6142,50.0,0.84,1.0
6143,40.0,1.08,1.0
6144,30.0,0.9,0.0
6145,40.0,0.96,1.0
6146,40.0,1.12,1.0
6147,50.0,1.04,0.0
6148,50.0,1.06,0.0
6149,30.0,0.84,0.0
6150,40.0,1.08,1.0
6151,40.0,1.22,0.0
6152,40.0,0.92,0.0
6153,30.0,0.96,0.0
6154,40.0,0.96,0.0
6155,30.0,1.12,0.0
6156,50.0,0.96,0.0
6157,30.0,0.96,0.0
6158,50.0,0.96,1.0
6159,30.0,0.94,1.0
6160,30.0,0.94,1.0
6161,30.0,0.76,0.0
6162,30.0,1.06,0.0
6163,30.0,1.06,0.0
6164,40.0,0.84,1.0
6165,40.0,0.96,1.0
6166,50.0,0.9,0.0
6167,30.0,1.02,1.0
6168,40.0,1.1,1.0
6169,50.0,1.04,1.0
6170,30.0,1.16,0.0
6171,30.0,0.76,0.0
6172,30.0,0.8,0.0
6173,30.0,1.14,1.0
6174,40.0,1.1,1.0
6175,40.0,0.98,0.0
6176,40.0,1.04,0.0
6177,40.0,0.98,0.0
6178,40.0,0.94,1.0
6179,40.0,0.9,0.0
6180,40.0,1.0,0.0
6181,30.0,0.96,1.0
6182,20.0,0.96,1.0
6183,40.0,1.1,0.0
6184,30.0,1.08,0.0
6185,40.0,1.08,0.0
6186,40.0,0.96,1.0
6187,30.0,1.02,0.0
6188,40.0,0.96,1.0
6189,50.0,0.94,0.0
6190,50.0,0.84,1.0
6191,30.0,1.12,0.0
6192,30.0,0.88,1.0
6193,40.0,0.96,0.0
6194,30.0,0.92,1.0
6195,50.0,1.02,0.0
6196,40.0,1.0,0.0
6197,40.0,1.0,1.0
6198,40.0,0.96,0.0
6199,40.0,0.92,0.0
6200,40.0,1.18,0.0
6201,50.0,0.94,0.0
6202,40.0,0.96,0.0
6203,40.0,1.1,1.0
6204,30.0,0.92,1.0
6205,40.0,1.04,1.0
6206,40.0,1.04,0.0
6207,40.0,0.84,1.0
6208,30.0,0.98,1.0
6209,40.0,1.02,0.0
6210,40.0,1.04,0.0
6211,40.0,1.02,1.0
6212,50.0,0.96,1.0
6213,40.0,1.04,1.0
6214,30.0,1.12,1.0
6215,40.0,1.12,1.0
6216,30.0,0.92,1.0
6217,40.0,1.02,0.0
6218,40.0,0.92,0.0
6219,40.0,1.2,1.0
6220,30.0,1.12,1.0
6221,40.0,0.92,1.0
6222,40.0,1.08,1.0
6223,30.0,0.96,0.0
6224,40.0,0.96,0.0
6225,40.0,1.08,0.0
6226,30.0,1.08,1.0
6227,40.0,1.0,0.0
6228,30.0,0.98,1.0
6229,50.0,1.12,0.0
6230,30.0,1.04,0.0
6231,30.0,0.86,1.0
6232,30.0,1.0,0.0
6233,20.0,0.96,0.0
6234,30.0,0.94,0.0
6235,40.0,1.08,1.0
6236,30.0,1.12,1.0
6237,40.0,1.14,1.0
6238,40.0,1.32,0.0
6239,40.0,0.96,0.0
6240,30.0,1.1,0.0
6241,40.0,0.94,0.0
6242,50.0,0.88,1.0
6243,30.0,0.84,1.0
6244,20.0,0.86,0.0
6245,40.0,0.84,1.0
6246,30.0,1.18,0.0
6247,30.0,0.96,1.0
6248,40.0,0.96,0.0
6249,40.0,1.02,1.0
6250,30.0,0.98,1.0
6251,30.0,1.08,0.0
6252,30.0,0.92,1.0
6253,40.0,1.12,1.0
6254,40.0,1.04,0.0
6255,40.0,0.82,0.0
6256,40.0,1.02,1.0
6257,40.0,1.02,0.0
6258,40.0,1.12,1.0
6259,40.0,1.08,1.0
6260,30.0,0.84,1.0
6261,20.0,1.06,0.0
6262,30.0,0.96,0.0
6263,30.0,1.12,0.0
6264,40.0,1.16,0.0
6265,30.0,0.96,1.0
6266,30.0,0.88,0.0
6267,30.0,1.08,1.0
6268,40.0,0.9,0.0
6269,50.0,1.0,0.0
6270,30.0,1.14,0.0
6271,30.0,0.92,1.0
6272,40.0,1.0,1.0
6273,30.0,1.2,1.0
6274,40.0,1.12,1.0
6275,40.0,0.92,1.0
6276,30.0,0.9,1.0
6277,40.0,0.9,1.0
6278,40.0,1.0,0.0
6279,30.0,0.92,1.0
6280,50.0,1.08,0.0
6281,40.0,1.0,0.0
6282,40.0,1.18,1.0
6283,30.0,1.0,1.0
6284,30.0,1.16,0.0
6285,40.0,1.2,0.0
6286,40.0,0.84,0.0
6287,40.0,1.0,0.0
6288,40.0,0.8,0.0
6289,20.0,0.96,1.0
6290,30.0,0.96,0.0
6291,40.0,0.98,1.0
6292,30.0,0.96,0.0
6293,50.0,0.84,0.0
6294,40.0,1.04,0.0
6295,20.0,0.92,1.0
6296,40.0,1.04,0.0
6297,30.0,1.0,0.0
6298,40.0,0.88,0.0
6299,40.0,1.1,0.0
6300,30.0,0.86,1.0
6301,50.0,0.98,1.0
6302,40.0,0.88,1.0
6303,40.0,1.12,0.0
6304,40.0,1.04,0.0
6305,20.0,1.0,1.0
6306,40.0,1.0,0.0
6307,40.0,0.96,1.0
6308,40.0,1.14,0.0
6309,40.0,0.96,1.0
6310,40.0,1.0,1.0
6311,30.0,1.0,0.0
6312,40.0,1.0,1.0
6313,30.0,1.12,0.0
6314,40.0,0.92,0.0
6315,30.0,1.0,0.0
6316,40.0,1.08,0.0
6317,40.0,0.78,0.0
6318,40.0,1.04,1.0
6319,40.0,1.04,0.0
6320,40.0,1.16,1.0
6321,30.0,1.0,0.0
6322,30.0,1.1,1.0
6323,30.0,1.0,1.0
6324,40.0,0.92,1.0
6325,30.0,1.0,1.0
6326,30.0,1.0,1.0
6327,40.0,1.04,0.0
6328,40.0,0.9,0.0
6329,30.0,0.96,0.0
6330,30.0,1.14,0.0
6331,40.0,1.1,1.0
6332,30.0,1.08,1.0
6333,30.0,1.16,1.0
6334,40.0,1.02,0.0
6335,30.0,0.96,0.0
6336,30.0,0.98,1.0
6337,30.0,1.0,1.0
6338,30.0,1.06,1.0
6339,40.0,0.9,0.0
6340,40.0,1.06,1.0
6341,40.0,0.94,0.0
6342,30.0,1.16,0.0
6343,20.0,1.1,1.0
6344,30.0,1.06,1.0
6345,40.0,1.0,0.0
6346,40.0,0.9,1.0
6347,50.0,0.92,0.0
6348,40.0,1.2,1.0
6349,40.0,0.92,1.0
6350,20.0,1.04,1.0
6351,30.0,0.9,0.0
6352,30.0,1.06,1.0
6353,30.0,1.0,0.0
6354,40.0,1.0,1.0
6355,30.0,1.18,1.0
6356,50.0,1.0,0.0
6357,30.0,1.06,1.0
6358,30.0,1.0,0.0
6359,50.0,1.0,0.0
6360,40.0,1.0,1.0
6361,30.0,1.08,1.0
6362,50.0,0.94,0.0
6363,20.0,1.06,0.0
6364,40.0,0.88,0.0
6365,20.0,1.08,0.0
6366,50.0,1.04,1.0
6367,40.0,1.04,1.0
6368,40.0,0.88,0.0
6369,30.0,1.02,0.0
6370,30.0,0.92,1.0
6371,40.0,1.12,0.0
6372,30.0,1.08,1.0
6373,30.0,1.04,1.0
6374,50.0,1.1,1.0
6375,30.0,0.84,0.0
6376,30.0,0.96,0.0
6377,40.0,1.06,1.0
6378,40.0,0.96,0.0
6379,30.0,0.86,0.0
6380,20.0,0.96,0.0
6381,40.0,1.06,0.0
6382,30.0,1.04,0.0
6383,20.0,1.0,1.0
6384,40.0,1.08,1.0
6385,30.0,0.98,0.0
6386,40.0,0.92,0.0
6387,30.0,1.12,1.0
6388,40.0,0.96,0.0
6389,20.0,0.96,0.0
6390,40.0,1.0,1.0
6391,40.0,0.92,0.0
6392,40.0,1.04,1.0
6393,40.0,0.92,0.0
6394,40.0,1.04,0.0
6395,30.0,0.94,0.0
6396,40.0,1.08,1.0
6397,30.0,1.0,0.0
6398,30.0,0.96,1.0
6399,40.0,0.96,1.0
6400,30.0,0.78,1.0
6401,30.0,1.0,1.0
6402,40.0,0.88,0.0
6403,40.0,0.88,0.0
6404,40.0,1.0,1.0
6405,40.0,0.88,0.0
6406,40.0,0.98,0.0
6407,40.0,0.96,1.0
6408,50.0,0.98,0.0
6409,40.0,0.98,1.0
6410,40.0,0.96,1.0
6411,30.0,1.0,0.0
6412,30.0,1.28,1.0
6413,30.0,1.0,1.0
6414,40.0,1.0,0.0
6415,40.0,1.0,0.0
6416,40.0,0.84,0.0
6417,40.0,0.84,1.0
6418,40.0,1.0,1.0
6419,40.0,0.92,0.0
6420,30.0,1.0,0.0
6421,40.0,0.96,0.0
6422,40.0,0.9,1.0
6423,30.0,1.04,0.0
6424,40.0,1.0,0.0
6425,40.0,0.88,0.0
6426,40.0,1.04,1.0
6427,30.0,0.94,1.0
6428,30.0,1.0,0.0
6429,40.0,0.88,0.0
6430,40.0,1.1,0.0
6431,50.0,1.1,0.0
6432,40.0,0.88,1.0
6433,30.0,1.02,0.0
6434,30.0,1.16,1.0
6435,20.0,0.92,1.0
6436,40.0,1.12,1.0
6437,40.0,0.98,1.0
6438,40.0,1.06,1.0
6439,30.0,0.96,1.0
6440,40.0,0.92,0.0
6441,40.0,0.9,0.0
6442,40.0,0.92,1.0
6443,40.0,0.84,0.0
6444,30.0,0.94,0.0
6445,30.0,0.98,1.0
6446,40.0,1.08,0.0
6447,40.0,1.0,1.0
6448,20.0,1.28,1.0
6449,40.0,1.0,0.0
6450,30.0,0.96,1.0
6451,30.0,0.86,1.0
6452,40.0,0.94,1.0
6453,30.0,1.14,1.0
6454,40.0,1.0,1.0
6455,40.0,0.88,1.0
6456,40.0,1.0,1.0
6457,40.0,1.04,1.0
6458,40.0,1.08,1.0
6459,30.0,1.0,0.0
6460,40.0,1.14,0.0
6461,20.0,1.0,1.0
6462,30.0,1.1,0.0
6463,40.0,0.96,0.0
6464,30.0,0.92,0.0
6465,30.0,0.92,1.0
6466,40.0,1.0,1.0
6467,40.0,1.12,1.0
6468,50.0,1.0,1.0
6469,30.0,1.24,1.0
6470,40.0,0.96,0.0
6471,30.0,1.02,0.0
6472,40.0,1.12,0.0
6473,40.0,0.86,0.0
6474,30.0,1.0,0.0
6475,50.0,1.2,0.0
6476,40.0,1.08,1.0
6477,30.0,1.0,0.0
6478,30.0,1.12,0.0
6479,40.0,1.0,1.0
6480,40.0,0.92,0.0
6481,40.0,0.8,1.0
6482,50.0,1.02,0.0
6483,30.0,1.08,1.0
6484,40.0,1.24,0.0
6485,30.0,0.96,0.0
6486,40.0,0.96,1.0
6487,30.0,0.92,1.0
6488,40.0,1.1,0.0
6489,40.0,1.12,1.0
6490,40.0,0.96,1.0
6491,50.0,0.92,0.0
6492,30.0,0.88,0.0
6493,40.0,1.08,1.0
6494,40.0,1.0,0.0
6495,40.0,1.12,0.0
6496,50.0,0.96,0.0
6497,50.0,0.92,1.0
6498,30.0,1.06,0.0
6499,50.0,1.12,1.0
6500,40.0,0.88,1.0
6501,50.0,0.92,0.0
6502,40.0,1.12,0.0
6503,30.0,0.92,0.0
6504,30.0,1.12,1.0
6505,30.0,0.98,1.0
6506,40.0,0.84,1.0
6507,30.0,0.92,1.0
6508,40.0,0.96,1.0
6509,40.0,0.88,0.0
6510,40.0,0.9,0.0
6511,40.0,1.04,1.0
6512,40.0,1.04,1.0
6513,40.0,0.92,1.0
6514,30.0,0.86,0.0
6515,30.0,1.0,0.0
6516,40.0,1.04,0.0
6517,20.0,0.94,0.0
6518,30.0,0.98,1.0
6519,40.0,0.88,0.0
6520,40.0,0.96,1.0
6521,40.0,0.94,0.0
6522,40.0,0.96,1.0
6523,30.0,0.96,0.0
6524,40.0,1.16,0.0
6525,40.0,1.04,0.0
6526,40.0,0.9,0.0
6527,40.0,1.14,0.0
6528,30.0,1.14,1.0
6529,40.0,0.88,0.0
6530,30.0,0.98,1.0
6531,30.0,1.0,1.0
6532,30.0,1.04,0.0
6533,30.0,0.92,0.0
6534,30.0,1.08,0.0
6535,30.0,1.06,0.0
6536,30.0,1.28,1.0
6537,40.0,1.06,1.0
6538,40.0,0.96,0.0
6539,40.0,1.18,1.0
6540,40.0,1.08,1.0
6541,30.0,1.0,0.0
6542,30.0,0.84,0.0
6543,30.0,0.88,0.0
6544,40.0,1.1,0.0
6545,40.0,1.1,1.0
6546,40.0,1.1,0.0
6547,40.0,0.96,1.0
6548,40.0,1.2,0.0
6549,30.0,1.1,0.0
6550,40.0,0.88,0.0
6551,40.0,0.84,0.0
6552,30.0,1.08,0.0
6553,30.0,0.94,0.0
6554,40.0,1.2,1.0
6555,30.0,1.14,1.0
6556,30.0,1.04,1.0
6557,30.0,1.08,0.0
6558,50.0,1.06,0.0
6559,30.0,1.2,0.0
6560,40.0,0.96,1.0
6561,40.0,1.22,1.0
6562,40.0,1.12,0.0
6563,50.0,0.9,1.0
6564,30.0,0.92,1.0
6565,30.0,1.12,0.0
6566,40.0,1.14,0.0
6567,40.0,1.0,0.0
6568,40.0,1.02,1.0
6569,20.0,1.0,1.0
6570,40.0,1.0,1.0
6571,30.0,1.02,1.0
6572,40.0,0.86,1.0
6573,40.0,0.84,1.0
6574,30.0,1.26,1.0
6575,40.0,1.04,0.0
6576,30.0,1.08,1.0
6577,40.0,0.8,1.0
6578,30.0,1.04,1.0
6579,30.0,1.1,1.0
6580,30.0,1.08,1.0
6581,30.0,1.0,1.0
6582,40.0,1.1,0.0
6583,40.0,1.0,0.0
6584,40.0,1.0,0.0
6585,30.0,1.0,1.0
6586,40.0,0.92,1.0
6587,40.0,1.04,1.0
6588,40.0,0.96,1.0
6589,40.0,1.0,0.0
